running_id,participant_id,code,payoff,tr,PQ1,PQ2,PQ3,PQ4,PQ6,PQ7,PQ8,PQ9,PQ10,IMC,age,gender,education,work_status,comp_skill,forecasting_skill,similar_exp,time_inst,time_total,tinst_ttot,a,b,running_id,page,round,test_round,AI_forecast,human_forecast,selected_forecast,select_human,selected_quant,guidance_followed,pos_dir,large_mag,sort,sort_num,demand,adjustment,value,min_devtomean,dev_to_mean,h_AI_samedev,closer_to_mean,h_closer_tomean,adj_vs_mean,adj_vs_AI,earlier_rounds,later_rounds,directly_after_feedback
1802,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1802,1,2,0,15,9,Human,1,9,1,0,1,H<D<AI,8,11,-6,1,1,1,0,1,1,0.6,0.4,1,0,0
1803,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1803,1,3,0,7,10,Human,1,10,0,1,0,AI<D=H,9,8,3,0,0,0,0,1,1,0.3,0.428571429,1,0,0
1804,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1804,1,4,0,14,24,AI,0,14,1,1,1,D<AI<H,1,15,10,0,4,4,0,1,0,1,0.714285714,1,0,0
1805,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1805,1,5,0,7,4,AI,0,7,0,0,0,H<AI<D,7,6,-3,0,3,3,0,1,0,0.3,0.428571429,1,0,0
1806,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1806,1,6,0,13,19,AI,0,13,1,1,1,D<AI<H,1,5,6,0,3,3,0,1,0,0.6,0.461538462,1,0,0
1807,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1807,1,7,0,6,14,AI,0,6,1,1,1,AI<D<H,3,17,8,1,4,4,1,0,0,0.8,1.333333333,1,0,0
1808,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1808,1,8,0,26,17,Human,1,17,1,0,1,D<H<AI,2,10,-9,1,7,7,0,1,1,0.9,0.346153846,1,0,0
1809,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1809,2,9,0,12,8,Human,1,8,1,0,0,H<D<AI,8,17,-4,0,2,2,1,0,0,0.4,0.333333333,0,0,1
1810,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1810,2,10,0,18,26,AI,0,18,1,1,1,D<AI<H,1,10,8,0,8,8,0,1,0,0.8,0.444444444,0,0,0
1811,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1811,2,11,0,17,14,Human,1,14,1,0,0,D<H<AI,2,10,-3,1,4,4,0,1,1,0.3,0.176470588,0,0,0
1812,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1812,2,12,0,10,8,Human,1,8,1,0,0,H<D=AI,6,4,-2,1,0,2,0,0,0,0.2,0.2,0,0,0
1813,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1813,2,13,0,14,17,AI,0,14,1,1,0,D<AI<H,1,10,3,0,4,4,0,1,0,0.3,0.214285714,0,0,0
1814,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1814,2,14,0,9,16,AI,0,9,1,1,1,AI<D<H,3,6,7,0,1,1,0,1,0,0.7,0.777777778,0,0,0
1815,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1815,2,15,0,14,11,Human,1,11,1,0,0,D<H<AI,2,13,-3,0,1,1,0,1,1,0.3,0.214285714,0,0,0
1816,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1816,2,16,0,4,7,AI,0,4,1,1,0,AI<H<D,10,6,3,1,3,6,0,0,1,0.3,0.75,0,0,0
1817,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1817,3,17,0,13,4,AI,0,13,0,0,1,H<D<AI,8,7,-9,1,3,3,0,1,0,0.9,0.692307692,0,0,1
1818,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1818,3,18,0,5,9,Human,1,9,0,1,0,AI<H<D,10,6,4,0,1,1,0,1,1,0.4,0.8,0,0,0
1819,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1819,3,19,0,8,12,AI,0,8,1,1,0,AI<D<H,3,5,4,0,2,2,1,0,0,0.4,0.5,0,0,0
1820,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1820,3,20,0,14,7,Human,1,7,1,0,1,H<D<AI,8,9,-7,1,3,3,0,1,1,0.7,0.5,0,0,0
1821,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1821,3,21,0,12,21,AI,0,12,1,1,1,D<AI<H,1,10,9,0,2,2,0,1,0,0.9,0.75,0,0,0
1822,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1822,3,22,0,11,8,AI,0,11,0,0,0,H<D<AI,8,12,-3,0,1,1,0,1,0,0.3,0.272727273,0,0,0
1823,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1823,3,23,0,24,17,Human,1,17,1,0,1,D<H<AI,2,14,-7,1,7,7,0,1,1,0.7,0.291666667,0,0,0
1824,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1824,3,24,0,16,3,AI,0,16,0,0,1,H<D<AI,8,5,-13,1,6,6,0,1,0,1.3,0.8125,0,0,0
1825,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1825,4,25,0,10,14,Human,1,14,0,1,0,D=AI<H,4,13,4,1,0,4,0,0,0,0.4,0.4,0,0,1
1826,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1826,4,26,0,10,3,AI,0,10,0,0,1,H<D=AI,6,9,-7,0,0,0,0,1,0,0.7,0.7,0,0,0
1827,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1827,4,27,0,1,9,Human,1,9,0,1,1,AI<H<D,10,10,8,1,1,1,0,1,1,0.8,8,0,0,0
1828,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1828,4,28,0,14,13,Human,1,13,1,0,0,D<H<AI,2,20,-1,0,3,3,0,1,1,0.1,0.071428571,0,0,0
1829,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1829,4,29,0,12,9,Human,1,9,1,0,0,H<D<AI,8,10,-3,1,1,1,0,1,1,0.3,0.25,0,0,0
1830,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1830,4,30,0,14,16,AI,0,14,1,1,0,D<AI<H,1,10,2,0,4,4,0,1,0,0.2,0.142857143,0,0,0
1831,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1831,4,31,0,6,7,Human,1,7,0,1,0,AI<H<D,10,18,1,1,3,3,0,1,1,0.1,0.166666667,0,0,0
1832,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1832,4,32,0,26,20,Human,1,20,1,0,1,D<H<AI,2,10,-6,1,10,10,0,1,1,0.6,0.230769231,0,0,0
1833,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1833,5,33,0,10,12,Human,1,12,0,1,0,D=AI<H,4,19,2,1,0,2,0,0,0,0.2,0.2,0,0,1
1834,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1834,5,34,0,17,15,Human,1,15,1,0,0,D<H<AI,2,19,-2,0,5,5,0,1,1,0.2,0.117647059,0,0,0
1835,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1835,5,35,0,6,2,AI,0,6,0,0,0,H<AI<D,7,10,-4,0,4,4,0,1,0,0.4,0.666666667,0,0,0
1836,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1836,5,36,0,8,15,AI,0,8,1,1,1,AI<D<H,3,7,7,0,2,2,0,1,0,0.7,0.875,0,0,0
1837,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1837,5,37,0,12,23,AI,0,12,1,1,1,D<AI<H,1,13,11,0,2,2,0,1,0,1.1,0.916666667,0,0,0
1838,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1838,5,38,0,19,11,Human,1,11,1,0,1,D<H<AI,2,9,-8,1,1,1,0,1,1,0.8,0.421052632,0,0,0
1839,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1839,5,39,0,8,11,AI,0,8,1,1,0,AI<D<H,3,7,3,0,1,2,0,0,1,0.3,0.375,0,0,0
1840,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1840,5,40,0,13,24,AI,0,13,1,1,1,D<AI<H,1,20,11,1,3,3,0,1,0,1.1,0.846153846,0,0,0
1841,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1841,6,41,0,17,9,Human,1,9,1,0,1,H<D<AI,8,10,-8,1,1,1,0,1,1,0.8,0.470588235,0,1,1
1842,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1842,6,42,0,9,12,AI,0,9,1,1,0,AI<D<H,3,10,3,0,1,1,0,1,0,0.3,0.333333333,0,1,0
1843,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1843,6,43,0,3,6,Human,1,6,0,1,0,AI<H<D,10,10,3,1,4,4,0,1,1,0.3,1,0,1,0
1844,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1844,6,44,0,7,14,AI,0,7,1,1,1,AI<D<H,3,10,7,0,3,3,0,1,0,0.7,1,0,1,0
1845,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1845,6,45,0,20,14,AI,0,20,0,0,1,D<H<AI,2,22,-6,0,4,10,0,0,1,0.6,0.3,0,1,0
1846,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1846,6,46,0,10,6,AI,0,10,0,0,0,H<D=AI,6,11,-4,0,0,0,0,1,0,0.4,0.4,0,1,0
1847,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1847,6,47,0,6,12,Human,1,12,0,1,1,AI<D<H,3,7,6,0,2,2,0,1,1,0.6,1,0,1,0
1848,33,glou0qpr,3.08,70,0,0,1,1,1,1,1,1,1,I read the instructions,50,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,17.61666667,28.86666667,0.610277136,26,22,1848,6,48,0,12,4,AI,0,12,0,0,1,H<D<AI,8,1,-8,1,2,2,0,1,0,0.8,0.666666667,0,1,0
1849,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1849,0,a,1,11,17,AI,0,11,1,1,1,D<AI<H,1,10,6,0,1,1,0,1,0,0.6,0.545454545,0,0,0
1850,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1850,0,b,1,15,12,Human,1,12,1,0,0,D<H<AI,2,7,-3,1,2,2,0,1,1,0.3,0.2,0,0,0
1851,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1851,0,c,1,9,11,AI,0,9,1,1,0,AI<D<H,3,12,2,1,1,1,1,0,0,0.2,0.222222222,0,0,0
1852,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1852,0,d,1,17,11,Human,1,11,1,0,1,D<H<AI,2,15,-6,0,1,1,0,1,1,0.6,0.352941176,0,0,0
1853,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1853,0,e,1,10,13,AI,0,10,1,1,0,D=AI<H,4,7,3,0,0,0,0,1,0,0.3,0.3,0,0,0
1854,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1854,0,f,1,17,10,Human,1,10,1,0,1,D=H<AI,5,11,-7,1,0,0,0,1,1,0.7,0.411764706,0,0,0
1855,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1855,0,g,1,12,18,Human,1,18,0,1,1,D<AI<H,1,16,6,1,2,8,0,0,0,0.6,0.5,0,0,0
1856,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1856,0,h,1,10,9,AI,0,10,0,0,0,H<D=AI,6,15,-1,0,0,0,0,1,0,0.1,0.1,0,0,0
1857,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1857,1,1,0,8,4,Human,1,4,1,0,0,H<AI<D,7,5,-4,1,2,6,0,0,0,0.4,0.5,1,0,1
1858,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1858,1,2,0,15,9,AI,0,15,0,0,1,H<D<AI,8,11,-6,1,1,5,0,0,1,0.6,0.4,1,0,0
1859,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1859,1,3,0,7,10,Human,1,10,0,1,0,AI<D=H,9,8,3,0,0,0,0,1,1,0.3,0.428571429,1,0,0
1860,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1860,1,4,0,14,24,AI,0,14,1,1,1,D<AI<H,1,15,10,0,4,4,0,1,0,1,0.714285714,1,0,0
1861,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1861,1,5,0,7,4,Human,1,4,1,0,0,H<AI<D,7,6,-3,0,3,6,0,0,0,0.3,0.428571429,1,0,0
1862,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1862,1,6,0,13,19,AI,0,13,1,1,1,D<AI<H,1,5,6,0,3,3,0,1,0,0.6,0.461538462,1,0,0
1863,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1863,1,7,0,6,14,Human,1,14,0,1,1,AI<D<H,3,17,8,1,4,4,1,0,0,0.8,1.333333333,1,0,0
1864,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1864,1,8,0,26,17,Human,1,17,1,0,1,D<H<AI,2,10,-9,1,7,7,0,1,1,0.9,0.346153846,1,0,0
1865,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1865,2,9,0,12,8,Human,1,8,1,0,0,H<D<AI,8,17,-4,0,2,2,1,0,0,0.4,0.333333333,0,0,1
1866,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1866,2,10,0,18,26,AI,0,18,1,1,1,D<AI<H,1,10,8,0,8,8,0,1,0,0.8,0.444444444,0,0,0
1867,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1867,2,11,0,17,14,AI,0,17,0,0,0,D<H<AI,2,10,-3,1,4,7,0,0,1,0.3,0.176470588,0,0,0
1868,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1868,2,12,0,10,8,Human,1,8,1,0,0,H<D=AI,6,4,-2,1,0,2,0,0,0,0.2,0.2,0,0,0
1869,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1869,2,13,0,14,17,AI,0,14,1,1,0,D<AI<H,1,10,3,0,4,4,0,1,0,0.3,0.214285714,0,0,0
1870,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1870,2,14,0,9,16,Human,1,16,0,1,1,AI<D<H,3,6,7,0,1,6,0,0,0,0.7,0.777777778,0,0,0
1871,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1871,2,15,0,14,11,Human,1,11,1,0,0,D<H<AI,2,13,-3,0,1,1,0,1,1,0.3,0.214285714,0,0,0
1872,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1872,2,16,0,4,7,AI,0,4,1,1,0,AI<H<D,10,6,3,1,3,6,0,0,1,0.3,0.75,0,0,0
1873,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1873,3,17,0,13,4,Human,1,4,1,0,1,H<D<AI,8,7,-9,1,3,6,0,0,0,0.9,0.692307692,0,0,1
1874,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1874,3,18,0,5,9,AI,0,5,1,1,0,AI<H<D,10,6,4,0,1,5,0,0,1,0.4,0.8,0,0,0
1875,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1875,3,19,0,8,12,Human,1,12,0,1,0,AI<D<H,3,5,4,0,2,2,1,0,0,0.4,0.5,0,0,0
1876,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1876,3,20,0,14,7,Human,1,7,1,0,1,H<D<AI,8,9,-7,1,3,3,0,1,1,0.7,0.5,0,0,0
1877,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1877,3,21,0,12,21,AI,0,12,1,1,1,D<AI<H,1,10,9,0,2,2,0,1,0,0.9,0.75,0,0,0
1878,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1878,3,22,0,11,8,Human,1,8,1,0,0,H<D<AI,8,12,-3,0,1,2,0,0,0,0.3,0.272727273,0,0,0
1879,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1879,3,23,0,24,17,AI,0,24,0,0,1,D<H<AI,2,14,-7,1,7,14,0,0,1,0.7,0.291666667,0,0,0
1880,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1880,3,24,0,16,3,Human,1,3,1,0,1,H<D<AI,8,5,-13,1,6,7,0,0,0,1.3,0.8125,0,0,0
1881,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1881,4,25,0,10,14,Human,1,14,0,1,0,D=AI<H,4,13,4,1,0,4,0,0,0,0.4,0.4,0,0,1
1882,34,phct1fjn,2.68,60,1,0,2,1,0,1,2,2,1,I read the instructions,24,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,1,Many times,3.7,19.26666667,0.192041522,19,29,1882,4,26,0,10,3,AI,0,10,0,0,1,H<D=AI,6,9,-7,0,0,0,0,1,0,0.7,0.7,0,0,0
