running_id,participant_id,code,payoff,tr,PQ1,PQ2,PQ3,PQ4,PQ6,PQ7,PQ8,PQ9,PQ10,IMC,age,gender,education,work_status,comp_skill,forecasting_skill,similar_exp,time_inst,time_total,tinst_ttot,a,b,running_id,page,round,test_round,AI_forecast,human_forecast,selected_forecast,select_human,selected_quant,guidance_followed,g1,g2,g3,neg_small,neg_large,pos_dir,large_mag,sort,sort_num,demand,adjustment,value,min_devtomean,dev_to_mean,h_AI_samedev,closer_to_mean,h_closer_tomean,adj_vs_mean,adj_vs_AI,earlier_rounds,later_rounds,directly_after_feedback
3721,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3721,3,17,0,13,4,Human,1,4,1,1,0,0,0,1,0,1,H<D<AI,8,7,-9,1,3,6,0,0,0,0.9,0.692307692,0,0,1
3722,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3722,3,18,0,5,9,Human,1,9,0,0,0,0,0,0,1,0,AI<H<D,10,6,4,0,1,1,0,1,1,0.4,0.8,0,0,0
3723,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3723,3,19,0,8,12,AI,0,8,1,0,1,0,0,0,1,0,AI<D<H,3,5,4,0,2,2,1,0,0,0.4,0.5,0,0,0
3724,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3724,3,20,0,14,7,Human,1,7,1,1,0,0,0,1,0,1,H<D<AI,8,9,-7,1,3,3,0,1,1,0.7,0.5,0,0,0
3725,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3725,3,21,0,12,21,Human,1,21,0,0,0,0,0,0,1,1,D<AI<H,1,10,9,0,2,11,0,0,0,0.9,0.75,0,0,0
3726,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3726,3,22,0,11,8,AI,0,11,1,0,0,1,1,0,0,0,H<D<AI,8,12,-3,0,1,1,0,1,0,0.3,0.272727273,0,0,0
3727,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3727,3,23,0,24,17,Human,1,17,1,1,0,0,0,1,0,1,D<H<AI,2,14,-7,1,7,7,0,1,1,0.7,0.291666667,0,0,0
3728,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3728,3,24,0,16,3,Human,1,3,1,1,0,0,0,1,0,1,H<D<AI,8,5,-13,1,6,7,0,0,0,1.3,0.8125,0,0,0
3729,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3729,4,25,0,10,14,AI,0,10,1,0,1,0,0,0,1,0,D=AI<H,4,13,4,1,0,0,0,1,0,0.4,0.4,0,0,1
3730,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3730,4,26,0,10,3,Human,1,3,1,1,0,0,0,1,0,1,H<D=AI,6,9,-7,0,0,7,0,0,0,0.7,0.7,0,0,0
3731,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3731,4,27,0,1,9,AI,0,1,1,0,1,0,0,0,1,1,AI<H<D,10,10,8,1,1,9,0,0,1,0.8,8,0,0,0
3732,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3732,4,28,0,14,13,AI,0,14,1,0,0,1,1,0,0,0,D<H<AI,2,20,-1,0,3,4,0,0,1,0.1,0.071428571,0,0,0
3733,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3733,4,29,0,12,9,AI,0,12,1,0,0,1,1,0,0,0,H<D<AI,8,10,-3,1,1,2,0,0,1,0.3,0.25,0,0,0
3734,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3734,4,30,0,14,16,AI,0,14,1,0,1,0,0,0,1,0,D<AI<H,1,10,2,0,4,4,0,1,0,0.2,0.142857143,0,0,0
3735,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3735,4,31,0,6,7,Human,1,7,0,0,0,0,0,0,1,0,AI<H<D,10,18,1,1,3,3,0,1,1,0.1,0.166666667,0,0,0
3736,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3736,4,32,0,26,20,AI,0,26,0,0,0,0,0,1,0,1,D<H<AI,2,10,-6,1,10,16,0,0,1,0.6,0.230769231,0,0,0
3737,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3737,5,33,0,10,12,Human,1,12,0,0,0,0,0,0,1,0,D=AI<H,4,19,2,1,0,2,0,0,0,0.2,0.2,0,0,1
3738,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3738,5,34,0,17,15,AI,0,17,1,0,0,1,1,0,0,0,D<H<AI,2,19,-2,0,5,7,0,0,1,0.2,0.117647059,0,0,0
3739,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3739,5,35,0,6,2,AI,0,6,1,0,0,1,1,0,0,0,H<AI<D,7,10,-4,0,4,4,0,1,0,0.4,0.666666667,0,0,0
3740,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3740,5,36,0,8,15,AI,0,8,1,0,1,0,0,0,1,1,AI<D<H,3,7,7,0,2,2,0,1,0,0.7,0.875,0,0,0
3741,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3741,5,37,0,12,23,AI,0,12,1,0,1,0,0,0,1,1,D<AI<H,1,13,11,0,2,2,0,1,0,1.1,0.916666667,0,0,0
3742,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3742,5,38,0,19,11,AI,0,19,0,0,0,0,0,1,0,1,D<H<AI,2,9,-8,1,1,9,0,0,1,0.8,0.421052632,0,0,0
3743,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3743,5,39,0,8,11,Human,1,11,0,0,0,0,0,0,1,0,AI<D<H,3,7,3,0,1,1,0,1,1,0.3,0.375,0,0,0
3744,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3744,5,40,0,13,24,AI,0,13,1,0,1,0,0,0,1,1,D<AI<H,1,20,11,1,3,3,0,1,0,1.1,0.846153846,0,0,0
3745,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3745,6,41,0,17,9,Human,1,9,1,1,0,0,0,1,0,1,H<D<AI,8,10,-8,1,1,1,0,1,1,0.8,0.470588235,0,1,1
3746,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3746,6,42,0,9,12,AI,0,9,1,0,1,0,0,0,1,0,AI<D<H,3,10,3,0,1,1,0,1,0,0.3,0.333333333,0,1,0
3747,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3747,6,43,0,3,6,AI,0,3,1,0,1,0,0,0,1,0,AI<H<D,10,10,3,1,4,7,0,0,1,0.3,1,0,1,0
3748,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3748,6,44,0,7,14,AI,0,7,1,0,1,0,0,0,1,1,AI<D<H,3,10,7,0,3,3,0,1,0,0.7,1,0,1,0
3749,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3749,6,45,0,20,14,AI,0,20,0,0,0,0,0,1,0,1,D<H<AI,2,22,-6,0,4,10,0,0,1,0.6,0.3,0,1,0
3750,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3750,6,46,0,10,6,AI,0,10,1,0,0,1,1,0,0,0,H<D=AI,6,11,-4,0,0,0,0,1,0,0.4,0.4,0,1,0
3751,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3751,6,47,0,6,12,AI,0,6,1,0,1,0,0,0,1,1,AI<D<H,3,7,6,0,2,4,0,0,1,0.6,1,0,1,0
3752,67,kdkaqy5i,2.46,60,1,2,1,2,1,1,2,1,1,I read the instructions,29,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,2,Not at all,2.016666667,8.733333333,0.230916031,30,18,3752,6,48,0,12,4,AI,0,12,0,0,0,0,0,1,0,1,H<D<AI,8,1,-8,1,2,2,0,1,0,0.8,0.666666667,0,1,0
3753,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3753,0,a,1,11,17,AI,0,11,1,0,1,0,0,0,1,1,D<AI<H,1,10,6,0,1,1,0,1,0,0.6,0.545454545,0,0,0
3754,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3754,0,b,1,15,12,Human,1,12,0,0,0,0,1,0,0,0,D<H<AI,2,7,-3,1,2,2,0,1,1,0.3,0.2,0,0,0
3755,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3755,0,c,1,9,11,AI,0,9,1,0,1,0,0,0,1,0,AI<D<H,3,12,2,1,1,1,1,0,0,0.2,0.222222222,0,0,0
3756,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3756,0,d,1,17,11,Human,1,11,1,1,0,0,0,1,0,1,D<H<AI,2,15,-6,0,1,1,0,1,1,0.6,0.352941176,0,0,0
3757,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3757,0,e,1,10,13,AI,0,10,1,0,1,0,0,0,1,0,D=AI<H,4,7,3,0,0,0,0,1,0,0.3,0.3,0,0,0
3758,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3758,0,f,1,17,10,Human,1,10,1,1,0,0,0,1,0,1,D=H<AI,5,11,-7,1,0,0,0,1,1,0.7,0.411764706,0,0,0
3759,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3759,0,g,1,12,18,AI,0,12,1,0,1,0,0,0,1,1,D<AI<H,1,16,6,1,2,2,0,1,0,0.6,0.5,0,0,0
3760,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3760,0,h,1,10,9,Human,1,9,0,0,0,0,1,0,0,0,H<D=AI,6,15,-1,0,0,1,0,0,0,0.1,0.1,0,0,0
3761,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3761,1,1,0,8,4,Human,1,4,0,0,0,0,1,0,0,0,H<AI<D,7,5,-4,1,2,6,0,0,0,0.4,0.5,1,0,1
3762,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3762,1,2,0,15,9,Human,1,9,1,1,0,0,0,1,0,1,H<D<AI,8,11,-6,1,1,1,0,1,1,0.6,0.4,1,0,0
3763,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3763,1,3,0,7,10,AI,0,7,1,0,1,0,0,0,1,0,AI<D=H,9,8,3,0,0,3,0,0,1,0.3,0.428571429,1,0,0
3764,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3764,1,4,0,14,24,AI,0,14,1,0,1,0,0,0,1,1,D<AI<H,1,15,10,0,4,4,0,1,0,1,0.714285714,1,0,0
3765,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3765,1,5,0,7,4,Human,1,4,0,0,0,0,1,0,0,0,H<AI<D,7,6,-3,0,3,6,0,0,0,0.3,0.428571429,1,0,0
3766,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3766,1,6,0,13,19,AI,0,13,1,0,1,0,0,0,1,1,D<AI<H,1,5,6,0,3,3,0,1,0,0.6,0.461538462,1,0,0
3767,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3767,1,7,0,6,14,AI,0,6,1,0,1,0,0,0,1,1,AI<D<H,3,17,8,1,4,4,1,0,0,0.8,1.333333333,1,0,0
3768,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3768,1,8,0,26,17,AI,0,26,0,0,0,0,0,1,0,1,D<H<AI,2,10,-9,1,7,16,0,0,1,0.9,0.346153846,1,0,0
3769,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3769,2,9,0,12,8,Human,1,8,0,0,0,0,1,0,0,0,H<D<AI,8,17,-4,0,2,2,1,0,0,0.4,0.333333333,0,0,1
3770,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3770,2,10,0,18,26,AI,0,18,1,0,1,0,0,0,1,1,D<AI<H,1,10,8,0,8,8,0,1,0,0.8,0.444444444,0,0,0
3771,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3771,2,11,0,17,14,Human,1,14,0,0,0,0,1,0,0,0,D<H<AI,2,10,-3,1,4,4,0,1,1,0.3,0.176470588,0,0,0
3772,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3772,2,12,0,10,8,Human,1,8,0,0,0,0,1,0,0,0,H<D=AI,6,4,-2,1,0,2,0,0,0,0.2,0.2,0,0,0
3773,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3773,2,13,0,14,17,AI,0,14,1,0,1,0,0,0,1,0,D<AI<H,1,10,3,0,4,4,0,1,0,0.3,0.214285714,0,0,0
3774,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3774,2,14,0,9,16,AI,0,9,1,0,1,0,0,0,1,1,AI<D<H,3,6,7,0,1,1,0,1,0,0.7,0.777777778,0,0,0
3775,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3775,2,15,0,14,11,Human,1,11,0,0,0,0,1,0,0,0,D<H<AI,2,13,-3,0,1,1,0,1,1,0.3,0.214285714,0,0,0
3776,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3776,2,16,0,4,7,AI,0,4,1,0,1,0,0,0,1,0,AI<H<D,10,6,3,1,3,6,0,0,1,0.3,0.75,0,0,0
3777,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3777,3,17,0,13,4,Human,1,4,1,1,0,0,0,1,0,1,H<D<AI,8,7,-9,1,3,6,0,0,0,0.9,0.692307692,0,0,1
3778,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3778,3,18,0,5,9,AI,0,5,1,0,1,0,0,0,1,0,AI<H<D,10,6,4,0,1,5,0,0,1,0.4,0.8,0,0,0
3779,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3779,3,19,0,8,12,AI,0,8,1,0,1,0,0,0,1,0,AI<D<H,3,5,4,0,2,2,1,0,0,0.4,0.5,0,0,0
3780,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3780,3,20,0,14,7,Human,1,7,1,1,0,0,0,1,0,1,H<D<AI,8,9,-7,1,3,3,0,1,1,0.7,0.5,0,0,0
3781,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3781,3,21,0,12,21,AI,0,12,1,0,1,0,0,0,1,1,D<AI<H,1,10,9,0,2,2,0,1,0,0.9,0.75,0,0,0
3782,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3782,3,22,0,11,8,Human,1,8,0,0,0,0,1,0,0,0,H<D<AI,8,12,-3,0,1,2,0,0,0,0.3,0.272727273,0,0,0
3783,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3783,3,23,0,24,17,Human,1,17,1,1,0,0,0,1,0,1,D<H<AI,2,14,-7,1,7,7,0,1,1,0.7,0.291666667,0,0,0
3784,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3784,3,24,0,16,3,Human,1,3,1,1,0,0,0,1,0,1,H<D<AI,8,5,-13,1,6,7,0,0,0,1.3,0.8125,0,0,0
3785,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3785,4,25,0,10,14,AI,0,10,1,0,1,0,0,0,1,0,D=AI<H,4,13,4,1,0,0,0,1,0,0.4,0.4,0,0,1
3786,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3786,4,26,0,10,3,Human,1,3,1,1,0,0,0,1,0,1,H<D=AI,6,9,-7,0,0,7,0,0,0,0.7,0.7,0,0,0
3787,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3787,4,27,0,1,9,AI,0,1,1,0,1,0,0,0,1,1,AI<H<D,10,10,8,1,1,9,0,0,1,0.8,8,0,0,0
3788,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3788,4,28,0,14,13,Human,1,13,0,0,0,0,1,0,0,0,D<H<AI,2,20,-1,0,3,3,0,1,1,0.1,0.071428571,0,0,0
3789,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3789,4,29,0,12,9,Human,1,9,0,0,0,0,1,0,0,0,H<D<AI,8,10,-3,1,1,1,0,1,1,0.3,0.25,0,0,0
3790,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3790,4,30,0,14,16,AI,0,14,1,0,1,0,0,0,1,0,D<AI<H,1,10,2,0,4,4,0,1,0,0.2,0.142857143,0,0,0
3791,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3791,4,31,0,6,7,AI,0,6,1,0,1,0,0,0,1,0,AI<H<D,10,18,1,1,3,4,0,0,1,0.1,0.166666667,0,0,0
3792,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3792,4,32,0,26,20,Human,1,20,1,1,0,0,0,1,0,1,D<H<AI,2,10,-6,1,10,10,0,1,1,0.6,0.230769231,0,0,0
3793,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3793,5,33,0,10,12,AI,0,10,1,0,1,0,0,0,1,0,D=AI<H,4,19,2,1,0,0,0,1,0,0.2,0.2,0,0,1
3794,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3794,5,34,0,17,15,Human,1,15,0,0,0,0,1,0,0,0,D<H<AI,2,19,-2,0,5,5,0,1,1,0.2,0.117647059,0,0,0
3795,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3795,5,35,0,6,2,Human,1,2,0,0,0,0,1,0,0,0,H<AI<D,7,10,-4,0,4,8,0,0,0,0.4,0.666666667,0,0,0
3796,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3796,5,36,0,8,15,AI,0,8,1,0,1,0,0,0,1,1,AI<D<H,3,7,7,0,2,2,0,1,0,0.7,0.875,0,0,0
3797,68,wanresgq,2.7,70,1,0,2,1,1,1,2,0,1,I read the instructions,48,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,1,Only one,3.083333333,10.75,0.286821705,25,23,3797,5,37,0,12,23,AI,0,12,1,0,1,0,0,0,1,1,D<AI<H,1,13,11,0,2,2,0,1,0,1.1,0.916666667,0,0,0
